_id,Record ID,City,State,Zip Code,Community,Date Collected,Mosquito Species,Count
2495,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2015-10-16T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,3
2496,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2015-10-28T00:00:00,No Captures,0
2497,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2015-11-10T00:00:00,Culex erythrothorax - Tule Mosquito,26
2498,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2015-11-10T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,5
2499,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-03-30T00:00:00,Culiseta particeps - No common name,2
2500,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-03-30T00:00:00,Aedes washinoi - No common name,7
2501,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-03-30T00:00:00,Culex erythrothorax - Tule Mosquito,5
2502,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-04-12T00:00:00,Culex erythrothorax - Tule Mosquito,16
2503,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-04-12T00:00:00,Culiseta incidens - Cool Weather Mosquito,7
2504,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-04-28T00:00:00,Culiseta particeps - No common name,18
2505,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-04-28T00:00:00,Culex erythrothorax - Tule Mosquito,25
2506,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-12T00:00:00,Culex erythrothorax - Tule Mosquito,23
2507,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-12T00:00:00,Culiseta particeps - No common name,23
2508,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-12T00:00:00,Aedes washinoi - No common name,2
2509,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-12T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,5
2510,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-25T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,8
2511,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-25T00:00:00,Culex erythrothorax - Tule Mosquito,74
2512,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-25T00:00:00,Aedes washinoi - No common name,3
2513,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-25T00:00:00,Culiseta incidens - Cool Weather Mosquito,2
2514,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-25T00:00:00,Culiseta particeps - No common name,15
2515,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-05-25T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,1
2516,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-06-08T00:00:00,Culiseta incidens - Cool Weather Mosquito,10
2517,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-06-08T00:00:00,Culex erythrothorax - Tule Mosquito,60
2518,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-06-08T00:00:00,Aedes washinoi - No common name,5
2519,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-06-23T00:00:00,Culiseta incidens - Cool Weather Mosquito,6
2520,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-06-23T00:00:00,Culex erythrothorax - Tule Mosquito,10
2521,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-07-06T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,9
2522,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-07-06T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,1
2523,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-07-06T00:00:00,Aedes washinoi - No common name,1
2524,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-07-19T00:00:00,Aedes sierrensis - Western Tree Hole Mosquito,2
2525,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-07-19T00:00:00,Culiseta particeps - No common name,2
2526,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-08-03T00:00:00,Culex erythrothorax - Tule Mosquito,1
2527,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-08-03T00:00:00,Culiseta particeps - No common name,1
2528,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-08-03T00:00:00,Culiseta inornata - Winter Mosquito,1
2529,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-08-17T00:00:00,No Captures,0
2530,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-08-30T00:00:00,No Captures,0
2531,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-09-13T00:00:00,No Captures,0
2532,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-09-27T00:00:00,No Captures,0
2533,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-10-12T00:00:00,Culiseta inornata - Winter Mosquito,3
2534,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-10-26T00:00:00,No Captures,0
2535,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-11-08T00:00:00,Culiseta particeps - No common name,1
2536,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-11-22T00:00:00,Culiseta incidens - Cool Weather Mosquito,3
2537,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-12-06T00:00:00,Culiseta incidens - Cool Weather Mosquito,9
2538,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2016-12-20T00:00:00,Culiseta incidens - Cool Weather Mosquito,1
2539,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-01-04T00:00:00,No Captures,0
2540,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-01-18T00:00:00,No Captures,0
2541,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-02-01T00:00:00,Culex erythrothorax - Tule Mosquito,50
2542,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-02-16T00:00:00,No Captures,0
2543,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-03-02T00:00:00,No Captures,0
2544,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-03-15T00:00:00,Culex erythrothorax - Tule Mosquito,16
2545,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-03-15T00:00:00,Aedes washinoi - No common name,1
2546,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-03-28T00:00:00,Culex erythrothorax - Tule Mosquito,13
2547,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-03-28T00:00:00,Aedes washinoi - No common name,5
2548,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-03-28T00:00:00,Culiseta particeps - No common name,5
2549,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-03-28T00:00:00,Culiseta incidens - Cool Weather Mosquito,2
2550,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-04-14T00:00:00,Culiseta particeps - No common name,13
2551,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-04-14T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,3
2552,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-04-25T00:00:00,Culex erythrothorax - Tule Mosquito,15
2553,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-04-25T00:00:00,Culiseta particeps - No common name,4
2554,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-04-25T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,3
2555,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-05-09T00:00:00,Culex erythrothorax - Tule Mosquito,45
2556,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-05-09T00:00:00,Culiseta particeps - No common name,5
2557,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-05-09T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,1
2558,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-05-09T00:00:00,Aedes washinoi - No common name,1
2559,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-05-23T00:00:00,Culex erythrothorax - Tule Mosquito,16
2560,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-06-07T00:00:00,Culex erythrothorax - Tule Mosquito,32
2561,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-06-20T00:00:00,Culiseta particeps - No common name,4
2562,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-06-20T00:00:00,Culex erythrothorax - Tule Mosquito,30
2563,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-07-06T00:00:00,Culex erythrothorax - Tule Mosquito,8
2564,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-07-06T00:00:00,Culiseta incidens - Cool Weather Mosquito,1
2565,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-07-19T00:00:00,Culex erythrothorax - Tule Mosquito,4
2566,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-07-19T00:00:00,Culiseta particeps - No common name,1
2567,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-08-02T00:00:00,Aedes taeniorhynchus - Black Salt Marsh Mosquito,4
2568,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-08-15T00:00:00,Culex erythrothorax - Tule Mosquito,3
2569,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-08-15T00:00:00,Aedes taeniorhynchus - Black Salt Marsh Mosquito,2
2570,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-08-30T00:00:00,Culex erythrothorax - Tule Mosquito,1
2571,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-09-12T00:00:00,Aedes taeniorhynchus - Black Salt Marsh Mosquito,7
2572,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-09-27T00:00:00,Culex erythrothorax - Tule Mosquito,1
2573,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-09-27T00:00:00,Culiseta particeps - No common name,1
2574,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-10-10T00:00:00,Culiseta particeps - No common name,1
2575,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-10-24T00:00:00,Culex erythrothorax - Tule Mosquito,10
2576,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-10-24T00:00:00,Culiseta particeps - No common name,4
2577,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-11-08T00:00:00,Culex erythrothorax - Tule Mosquito,3
2578,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-11-08T00:00:00,Culiseta particeps - No common name,1
2579,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-11-21T00:00:00,Culex erythrothorax - Tule Mosquito,5
2580,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2017-11-21T00:00:00,Culiseta particeps - No common name,2
2581,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-03-14T00:00:00,Culex erythrothorax - Tule Mosquito,3
2582,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-03-14T00:00:00,Culiseta particeps - No common name,10
2583,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-03-14T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,1
2584,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-03-27T00:00:00,Aedes washinoi - No common name,8
2585,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-03-27T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,1
2586,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-03-27T00:00:00,Culiseta particeps - No common name,6
2587,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-03-27T00:00:00,Culex erythrothorax - Tule Mosquito,3
2588,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-10T00:00:00,Culex erythrothorax - Tule Mosquito,44
2589,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-10T00:00:00,Aedes washinoi - No common name,13
2590,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-10T00:00:00,Culiseta inornata - Winter Mosquito,1
2591,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-10T00:00:00,Culiseta particeps - No common name,13
2592,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-10T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,1
2593,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-26T00:00:00,Culex erythrothorax - Tule Mosquito,30
2594,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-26T00:00:00,Aedes washinoi - No common name,7
2595,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-26T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,3
2596,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-26T00:00:00,Aedes sierrensis - Western Tree Hole Mosquito,1
2597,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-26T00:00:00,Culiseta particeps - No common name,12
2598,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-04-26T00:00:00,Culiseta incidens - Cool Weather Mosquito,1
2599,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-09T00:00:00,Culex erythrothorax - Tule Mosquito,24
2600,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-09T00:00:00,Culiseta particeps - No common name,11
2601,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-09T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,2
2602,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-09T00:00:00,Culex quinquefasciatus - Southern House Mosquito,1
2603,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-09T00:00:00,Aedes washinoi - No common name,6
2604,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-09T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,1
2605,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-25T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,1
2606,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-25T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,2
2607,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-25T00:00:00,Aedes washinoi - No common name,10
2608,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-25T00:00:00,Culiseta incidens - Cool Weather Mosquito,1
2609,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-25T00:00:00,Culiseta particeps - No common name,16
2610,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-05-25T00:00:00,Culex erythrothorax - Tule Mosquito,32
2611,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-06-05T00:00:00,Culex erythrothorax - Tule Mosquito,14
2612,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-06-05T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,4
2613,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-06-05T00:00:00,Culiseta particeps - No common name,7
2614,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-06-05T00:00:00,Aedes washinoi - No common name,2
2615,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-06-20T00:00:00,No Captures,0
2616,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-07-06T00:00:00,Culex erythrothorax - Tule Mosquito,14
2617,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-07-06T00:00:00,Culiseta particeps - No common name,4
2618,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-07-06T00:00:00,Aedes taeniorhynchus - Black Salt Marsh Mosquito,2
2619,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-07-20T00:00:00,Culex erythrothorax - Tule Mosquito,1
2620,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-07-20T00:00:00,Aedes taeniorhynchus - Black Salt Marsh Mosquito,2
2621,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-07-20T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,1
2622,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-07-20T00:00:00,Culiseta particeps - No common name,4
2623,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-07-31T00:00:00,Aedes taeniorhynchus - Black Salt Marsh Mosquito,2
2624,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-08-15T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,4
2625,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-08-15T00:00:00,Culiseta particeps - No common name,1
2626,DEH2014-CVLAB-000003,Encinitas,CA,92024,Encinitas,2018-08-28T00:00:00,"",
2627,DEH2014-CVLAB-000036,"","",,Oceanside,2015-01-07T00:00:00,Culex erythrothorax - Tule Mosquito,1
2628,DEH2014-CVLAB-000036,"","",,Oceanside,2015-01-07T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,1
2629,DEH2014-CVLAB-000036,"","",,Oceanside,2015-01-21T00:00:00,Culiseta inornata - Winter Mosquito,22
2630,DEH2014-CVLAB-000036,"","",,Oceanside,2015-02-03T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,1
2631,DEH2014-CVLAB-000036,"","",,Oceanside,2015-02-03T00:00:00,Culex erythrothorax - Tule Mosquito,2
2632,DEH2014-CVLAB-000036,"","",,Oceanside,2015-02-03T00:00:00,Culiseta inornata - Winter Mosquito,10
2633,DEH2014-CVLAB-000036,"","",,Oceanside,2015-02-18T00:00:00,Culiseta incidens - Cool Weather Mosquito,1
2634,DEH2014-CVLAB-000036,"","",,Oceanside,2015-03-03T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,4
2635,DEH2014-CVLAB-000036,"","",,Oceanside,2015-03-03T00:00:00,Culiseta inornata - Winter Mosquito,1
2636,DEH2014-CVLAB-000036,"","",,Oceanside,2015-03-17T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,19
2637,DEH2014-CVLAB-000036,"","",,Oceanside,2015-03-17T00:00:00,Culex erythrothorax - Tule Mosquito,2
2638,DEH2014-CVLAB-000036,"","",,Oceanside,2015-03-17T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,2
2639,DEH2014-CVLAB-000036,"","",,Oceanside,2015-03-17T00:00:00,Aedes washinoi - No common name,15
2640,DEH2014-CVLAB-000036,"","",,Oceanside,2015-03-17T00:00:00,Culiseta inornata - Winter Mosquito,9
2641,DEH2014-CVLAB-000036,"","",,Oceanside,2015-04-02T00:00:00,Culex erythrothorax - Tule Mosquito,6
2642,DEH2014-CVLAB-000036,"","",,Oceanside,2015-04-17T00:00:00,Aedes washinoi - No common name,5
2643,DEH2014-CVLAB-000036,"","",,Oceanside,2015-04-17T00:00:00,Culex erythrothorax - Tule Mosquito,12
2644,DEH2014-CVLAB-000036,"","",,Oceanside,2015-04-30T00:00:00,Culex erythrothorax - Tule Mosquito,28
2645,DEH2014-CVLAB-000036,"","",,Oceanside,2015-04-30T00:00:00,Aedes washinoi - No common name,13
2646,DEH2014-CVLAB-000036,"","",,Oceanside,2015-04-30T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,9
2647,DEH2014-CVLAB-000036,"","",,Oceanside,2015-05-13T00:00:00,Culex erythrothorax - Tule Mosquito,67
2648,DEH2014-CVLAB-000036,"","",,Oceanside,2015-05-13T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,3
2649,DEH2014-CVLAB-000036,"","",,Oceanside,2015-05-27T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,8
2650,DEH2014-CVLAB-000036,"","",,Oceanside,2015-05-27T00:00:00,Culex erythrothorax - Tule Mosquito,10
2651,DEH2014-CVLAB-000036,"","",,Oceanside,2015-06-12T00:00:00,Culex erythrothorax - Tule Mosquito,18
2652,DEH2014-CVLAB-000036,"","",,Oceanside,2015-06-12T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,3
2653,DEH2014-CVLAB-000036,"","",,Oceanside,2015-06-24T00:00:00,Culex erythrothorax - Tule Mosquito,26
2654,DEH2014-CVLAB-000036,"","",,Oceanside,2015-06-24T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,6
2655,DEH2014-CVLAB-000036,"","",,Oceanside,2015-07-09T00:00:00,No Captures,0
2656,DEH2014-CVLAB-000036,"","",,Oceanside,2015-07-22T00:00:00,No Captures,0
2657,DEH2014-CVLAB-000036,"","",,Oceanside,2015-08-05T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,4
2658,DEH2014-CVLAB-000036,"","",,Oceanside,2015-08-05T00:00:00,Culex erythrothorax - Tule Mosquito,13
2659,DEH2014-CVLAB-000036,"","",,Oceanside,2015-08-19T00:00:00,Culex erythrothorax - Tule Mosquito,3
2660,DEH2014-CVLAB-000036,"","",,Oceanside,2015-08-19T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,14
2661,DEH2014-CVLAB-000036,"","",,Oceanside,2015-09-02T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,7
2662,DEH2014-CVLAB-000036,"","",,Oceanside,2015-09-02T00:00:00,Culex erythrothorax - Tule Mosquito,5
2663,DEH2014-CVLAB-000036,"","",,Oceanside,2015-09-15T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,6
2664,DEH2014-CVLAB-000036,"","",,Oceanside,2015-09-15T00:00:00,Culex erythrothorax - Tule Mosquito,9
2665,DEH2014-CVLAB-000036,"","",,Oceanside,2015-09-29T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,13
2666,DEH2014-CVLAB-000036,"","",,Oceanside,2015-10-16T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,7
2667,DEH2014-CVLAB-000036,"","",,Oceanside,2015-10-28T00:00:00,Culiseta inornata - Winter Mosquito,2
2668,DEH2014-CVLAB-000036,"","",,Oceanside,2015-11-10T00:00:00,Culex erythrothorax - Tule Mosquito,6
2669,DEH2014-CVLAB-000036,"","",,Oceanside,2016-03-30T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,7
2670,DEH2014-CVLAB-000036,"","",,Oceanside,2016-04-12T00:00:00,Culex erythrothorax - Tule Mosquito,8
2671,DEH2014-CVLAB-000036,"","",,Oceanside,2016-04-12T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,3
2672,DEH2014-CVLAB-000036,"","",,Oceanside,2016-04-28T00:00:00,Culex erythrothorax - Tule Mosquito,13
2673,DEH2014-CVLAB-000036,"","",,Oceanside,2016-04-28T00:00:00,Culiseta inornata - Winter Mosquito,3
2674,DEH2014-CVLAB-000036,"","",,Oceanside,2016-04-28T00:00:00,Aedes washinoi - No common name,4
2675,DEH2014-CVLAB-000036,"","",,Oceanside,2016-04-28T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,4
2676,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-12T00:00:00,Culex erythrothorax - Tule Mosquito,170
2677,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-12T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,1
2678,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-12T00:00:00,Aedes squamiger - California Salt Marsh Mosquito,1
2679,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-12T00:00:00,Culiseta incidens - Cool Weather Mosquito,2
2680,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-12T00:00:00,Culiseta inornata - Winter Mosquito,1
2681,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-12T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,4
2682,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-25T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,10
2683,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-25T00:00:00,Culex erythrothorax - Tule Mosquito,157
2684,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-25T00:00:00,Aedes washinoi - No common name,3
2685,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-25T00:00:00,Culiseta inornata - Winter Mosquito,1
2686,DEH2014-CVLAB-000036,"","",,Oceanside,2016-05-25T00:00:00,Culiseta incidens - Cool Weather Mosquito,3
2687,DEH2014-CVLAB-000036,"","",,Oceanside,2016-06-08T00:00:00,Culex erythrothorax - Tule Mosquito,55
2688,DEH2014-CVLAB-000036,"","",,Oceanside,2016-06-08T00:00:00,Culiseta incidens - Cool Weather Mosquito,2
2689,DEH2014-CVLAB-000036,"","",,Oceanside,2016-06-23T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,22
2690,DEH2014-CVLAB-000036,"","",,Oceanside,2016-06-23T00:00:00,Culex erythrothorax - Tule Mosquito,92
2691,DEH2014-CVLAB-000036,"","",,Oceanside,2016-06-23T00:00:00,Anopheles hermsi - Southern California Malaria Mosquito,4
2692,DEH2014-CVLAB-000036,"","",,Oceanside,2016-06-23T00:00:00,Aedes washinoi - No common name,2
2693,DEH2014-CVLAB-000036,"","",,Oceanside,2016-06-23T00:00:00,Culiseta incidens - Cool Weather Mosquito,3
2694,DEH2014-CVLAB-000036,"","",,Oceanside,2016-06-23T00:00:00,Culex thriambus - No common name,1
2695,DEH2014-CVLAB-000036,"","",,Oceanside,2016-07-06T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,8
2696,DEH2014-CVLAB-000036,"","",,Oceanside,2016-07-06T00:00:00,Culex erythrothorax - Tule Mosquito,25
2697,DEH2014-CVLAB-000036,"","",,Oceanside,2016-07-19T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,27
2698,DEH2014-CVLAB-000036,"","",,Oceanside,2016-08-03T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,21
2699,DEH2014-CVLAB-000036,"","",,Oceanside,2016-08-17T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,26
2700,DEH2014-CVLAB-000036,"","",,Oceanside,2016-08-30T00:00:00,Culex erythrothorax - Tule Mosquito,29
2701,DEH2014-CVLAB-000036,"","",,Oceanside,2016-08-30T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,7
2702,DEH2014-CVLAB-000036,"","",,Oceanside,2016-09-13T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,6
2703,DEH2014-CVLAB-000036,"","",,Oceanside,2016-09-27T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,5
2704,DEH2014-CVLAB-000036,"","",,Oceanside,2016-09-27T00:00:00,Culex erythrothorax - Tule Mosquito,10
2705,DEH2014-CVLAB-000036,"","",,Oceanside,2016-10-12T00:00:00,Culex tarsalis - Western Encephalitis Mosquito,3
